element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential,template_model,Data Source (BEAM Material)
Element_9,9.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural framing: beams,Steel W Shape,"Hot rolled structural steel, AISC - EPD",217730.0,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A4: Transportation,Regionally-Specific Distances,11803.4530361661,0.0,0.0,0.0,74.02584163573201,4.3856264030712,2422.34376843651,,STR1_ENCO10_ENCT1_ENCR1,
Element_10,10.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural framing: girders,Steel W Shape,"Hot rolled structural steel, AISC - EPD",89824.0,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A4: Transportation,Regionally-Specific Distances,4869.48682092768,0.0,0.0,0.0,30.5391870623616,1.80927986969856,999.332231001888,,STR1_ENCO10_ENCT1_ENCR1,
Element_11,11.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural columns,Steel W Shape,"Hot rolled structural steel, AISC - EPD",44674.0,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A4: Transportation,Regionally-Specific Distances,2421.84109189218,0.0,0.0,0.0,15.1886761091016,0.8998460199825599,497.018258903838,,STR1_ENCO10_ENCT1_ENCR1,
Element_12,12.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A4: Transportation,Regionally-Specific Distances,2380.23979612344,0.0,0.0,0.0,12.1544159802048,0.7090075988452801,389.954179364904,,STR1_ENCO10_ENCT1_ENCR1,
Element_13,13.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,3538.2169168761898,0.0,0.0,0.0,22.1900730539628,1.31464051095048,726.1246072408289,,STR1_ENCO10_ENCT1_ENCR1,
Element_14,6.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Insulation,"Mineral wool, low density, NAIMA - EPD",8366.0,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A4: Transportation,Regionally-Specific Distances,163.26129232344,0.0,0.0,0.0,0.8336746842048,0.04863102324528,26.747062784904,,STR1_ENCO10_ENCT1_ENCR1,
Element_15,7.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A4: Transportation,Regionally-Specific Distances,811.81605298575,0.0,0.0,0.0,5.09133779679,0.301633929114,166.60358210782502,,STR1_ENCO10_ENCT1_ENCR1,
Element_16,8.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,"Paint, enamel, solvent based",661.0,"Kaleidoscope Calculator, Payette",Enamel paint,A4: Transportation,Regionally-Specific Distances,48.14746324614,0.0,0.0,0.0,0.2458593867888,0.01434179756268,7.887988659474001,,STR1_ENCO10_ENCT1_ENCR1,
Element_17,9.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,"Steel, sheet",11388.0,"Kaleidoscope Calculator, Payette",Formed steel sheet,A4: Transportation,Regionally-Specific Distances,600.5628344944801,0.0,0.0,0.0,3.7860255225936,0.22437946787256,123.944776874568,,STR1_ENCO10_ENCT1_ENCR1,
Element_18,10.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,Galvanized steel,4039.0,"Kaleidoscope Calculator, Payette",Galvanized steel support,A4: Transportation,Regionally-Specific Distances,218.95993576023,0.0,0.0,0.0,1.3732162511675998,0.0813555552381599,44.935684015593,,STR1_ENCO10_ENCT1_ENCR1,
Element_19,11.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,A4: Transportation,Regionally-Specific Distances,598.01327300496,0.0,0.0,0.0,3.0536847983232,0.17813161323552,97.972387279536,,STR1_ENCO10_ENCT1_ENCR1,
Element_20,12.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,"Fasteners, stainless steel",323.0,"Kaleidoscope Calculator, Payette",Stainless steel fasteners,A4: Transportation,Regionally-Specific Distances,55.025599343715015,0.0,0.0,0.0,0.2809817838828,0.01639060405983,9.0148322329065,,STR1_ENCO10_ENCT1_ENCR1,
Element_21,13.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,A4: Transportation,Regionally-Specific Distances,131.12032310796,0.0,0.0,0.0,0.6695505860832001,0.03905711752152,21.481414636836003,,STR1_ENCO10_ENCT1_ENCR1,
Element_22,14.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,A4: Transportation,Regionally-Specific Distances,590.53908283524,0.0,0.0,0.0,3.0155187208608,0.1759052587168799,96.747892294284,,STR1_ENCO10_ENCT1_ENCR1,
Element_23,15.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Thermal break,"Adhesive, polychloroprene (neoprene)",96.0,"Kaleidoscope Calculator, Payette",Thermal break,A4: Transportation,Regionally-Specific Distances,13.7239365312,0.0,0.0,0.0,0.070079675904,0.0040879810944,2.24838960192,,STR1_ENCO10_ENCT1_ENCR1,
Element_24,16.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A4: Transportation,Regionally-Specific Distances,37.07573190966,0.0,0.0,0.0,0.1893228863472,0.01104383503692,6.074109270306001,,STR1_ENCO10_ENCT1_ENCR1,
Element_25,0.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing: double pane IGU,Glazing,"Glazing, double, insulated (air)",35343.0,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",Double pane IGU,A4: Transportation,Regionally-Specific Distances,5654.047414346101,0.0,0.0,0.0,28.871731477512004,1.6841843361882,926.30138490351,,STR1_ENCO10_ENCT1_ENCR1,
Element_26,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,A4: Transportation,Regionally-Specific Distances,211.32638472036,0.0,0.0,0.0,1.0791134538912002,0.06294828481032,34.621556645676,,STR1_ENCO10_ENCT1_ENCR1,
Element_27,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,A4: Transportation,Regionally-Specific Distances,276.6968437125,0.0,0.0,0.0,1.412920053,0.0824203364249999,45.33118503375,,STR1_ENCO10_ENCT1_ENCR1,
Element_0,0.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,1823.2151719768965,-22.9515479619,0.0,0.0,4.63186797806832,0.318273928873152,102.48815280323362,1.8588906866851208e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_1,1.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,376.8299087400162,-1.932849,0.0,0.0,1.598189509417104,0.0501236095576644,20.31231645421542,-1.5568943808002435e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_2,2.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,3335.9413194656645,-41.99450419710001,0.0,0.0,8.47494032072688,0.582346596581568,187.52282722686243,3.4012168971580805e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_3,3.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,689.497612643511,-3.536595,0.0,0.0,2.92425793637112,0.0917127550799819,37.1660884064901,-2.848698932335758e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_4,4.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR1,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,5773.744591382881,-72.68279572575001,0.0,0.0,14.6681659397196,1.0079075710065604,324.55873943110805,5.886721552773602e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_5,5.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR1,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,Enhanced Waste Management,145.0895186930514,-0.5410682549999999,0.0,0.0,0.444381959150688,0.0164544552292067,6.090868237063741,-6.377021989970893e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_6,6.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",2551980.0,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",A5: Construction,Enhanced Waste Management,23493.48150031548,-249.882480858,0.0,0.0,92.91035673254162,3.88675973868576,1329.897200209668,1.40342075306256e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_7,7.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Elevated slabs,Steel deck,Galvanized steel decking,132267.0,Calculated from takeoff from Revit,"Steel decking, galvanized",A5: Construction,Enhanced Waste Management,17582.25760570615,-331.99017000000003,0.0,0.0,93.20815981318032,4.044139678518852,1401.3148558603689,0.0003875025091185,STR1_ENCO10_ENCT2_ENCR1,
Element_8,8.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",17149.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,Enhanced Waste Management,690.9581105434987,-2.576722995,0.0,0.0,2.116274984025312,0.0783608588518931,29.00647025754126,-3.0369216913638105e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_9,9.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural framing: beams,Steel W Shape,"Hot rolled structural steel, AISC - EPD",217730.0,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,Enhanced Waste Management,5628.847410736871,-5.53578525,0.0,0.0,30.1937635933904,0.7110382216769401,194.664409472317,3.10798399311014e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_10,10.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural framing: girders,Steel W Shape,"Hot rolled structural steel, AISC - EPD",89824.0,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,Enhanced Waste Management,2322.167775786656,-2.2837752,0.0,0.0,12.45636623805952,0.293337147953472,80.30834481440961,1.282191494957632e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_11,11.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural columns,Steel W Shape,"Hot rolled structural steel, AISC - EPD",44674.0,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,Enhanced Waste Management,1154.931011928806,-1.13583645,0.0,0.0,6.1951784079875205,0.145891340261772,39.94138533397461,6.37698419639932e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_12,12.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,Enhanced Waste Management,11251.192859103096,-152.12694735739998,0.0,0.0,28.31378788298032,1.972086019256352,621.9230016139436,9.606639252427125e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_13,13.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,1946.850126948044,-9.985850999999998,0.0,0.0,8.256869683458094,0.2589580958600556,104.94134077553056,-8.043522959842437e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_14,6.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Insulation,"Mineral wool, low density, NAIMA - EPD",8366.0,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A5: Construction,Enhanced Waste Management,661.2569261548961,-33.79864,0.0,0.0,4.78362321228032,0.120491558216352,27.3538165189936,1.629581105357871e-05,STR1_ENCO10_ENCT2_ENCR1,
Element_15,7.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,Enhanced Waste Management,565.1782438707149,-4.496318625,0.0,0.0,2.2118846794728,0.1012222055838299,32.2926590461065,7.07433513816123e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_16,8.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,"Paint, enamel, solvent based",661.0,"Kaleidoscope Calculator, Payette",Enamel paint,A5: Construction,Enhanced Waste Management,91.564386324614,0.9915,0.0,0.0,1.0500943886788798,0.0183095097562679,64.96925486594739,2.9120550013508e-08,STR1_ENCO10_ENCT2_ENCR1,
Element_17,9.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,"Steel, sheet",11388.0,"Kaleidoscope Calculator, Payette",Formed steel sheet,A5: Construction,Enhanced Waste Management,1363.1938138372325,-5.7031104,0.0,0.0,5.344831380445441,0.2448606281259839,78.25636783929122,1.7128745516014705e-05,STR1_ENCO10_ENCT2_ENCR1,
Element_18,10.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,Galvanized steel,4039.0,"Kaleidoscope Calculator, Payette",Galvanized steel support,A5: Construction,Enhanced Waste Management,536.904431713482,-10.13789,0.0,0.0,2.84627123534544,0.123494750478484,42.79155573816621,1.1833054611730604e-05,STR1_ENCO10_ENCT2_ENCR1,
Element_19,11.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,Enhanced Waste Management,723.5503673004959,-1.8386400000000047,0.0,0.0,1.27754937983232,0.0773391313235519,31.5161737279536,3.61431969501912e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_20,12.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,"Fasteners, stainless steel",323.0,"Kaleidoscope Calculator, Payette",Stainless steel fasteners,A5: Construction,Enhanced Waste Management,48.51492184479051,-3.0686372750000004,0.0,0.0,0.5956439247127601,0.068539516918661,3.3292710602635505,2.861558171672416e-06,STR1_ENCO10_ENCT2_ENCR1,
Element_21,13.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,Enhanced Waste Management,284.15316487386406,1.075039999999999,0.0,0.0,1.32225455573888,0.072582192834768,19.3819028091224,5.7593309626508e-08,STR1_ENCO10_ENCT2_ENCR1,
Element_22,14.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,Enhanced Waste Management,1234.239843283524,-47.20716000000001,0.0,0.0,5.16525109708608,0.467647248371688,71.7022739794284,4.4386609742830274e-05,STR1_ENCO10_ENCT2_ENCR1,
Element_23,15.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Thermal break,"Adhesive, polychloroprene (neoprene)",96.0,"Kaleidoscope Calculator, Payette",Thermal break,A5: Construction,Enhanced Waste Management,6.70226455104,0.02352,0.0,0.0,0.0134863891968,0.0010821060364799,5.142690320064,2.767763090880001e-09,STR1_ENCO10_ENCT2_ENCR1,
Element_24,16.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,Enhanced Waste Management,65.92773319096601,1.2725000000000002,0.0,0.0,0.25569363863472,0.0134552685036919,5.112824427030599,2.2437517108252e-08,STR1_ENCO10_ENCT2_ENCR1,
Element_25,1.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275.0,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,Enhanced Waste Management,414.68865951695,2.49665,0.0,0.0,3.045424881044,0.1348290711858999,43.684647277245006,3.4992077840915e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_26,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,A5: Construction,Enhanced Waste Management,2672.721578472036,-33.13674,0.0,0.0,7.42966897038912,0.753495828481032,104.0337859145676,1.28340844264542e-07,STR1_ENCO10_ENCT2_ENCR1,
Element_27,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,A5: Construction,Enhanced Waste Management,2240.68898437125,-81.06405,0.0,0.0,8.6244838803,0.7764482836425,102.446492253375,0.0001025947014584,STR1_ENCO10_ENCT2_ENCR1,
Element_0,0.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR1_ENCO10_ENCT2_ENCR1,
Element_1,1.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR1_ENCO10_ENCT2_ENCR1,
